snapshot_date,commissioning_month,size_segment,plant_count,unit_count,power_gw,energy_gwh,median_duration_hours,network_verified_plant_count,period_complete
2026-06-30,2011-12-01,medium,1,1,0.000027,0.000035,1.296296296,0,true
2026-06-30,2011-12-01,overall,65,65,0.0004321,0.00056645,1.285714286,50,true
2026-06-30,2011-12-01,small,64,64,0.0004051,0.00053145,1.243506494,50,true
2026-06-30,2012-01-01,overall,7,7,0.00003854,0.0000479,1.25,4,true
2026-06-30,2012-01-01,small,7,7,0.00003854,0.0000479,1.25,4,true
2026-06-30,2012-02-01,medium,1,1,0.000008,0.000036,4.5,0,true
2026-06-30,2012-02-01,overall,9,9,0.0000542,0.00011926,2.8,8,true
2026-06-30,2012-02-01,small,8,8,0.0000462,0.00008326,2.8,8,true
2026-06-30,2012-03-01,medium,3,3,0.00008375,0.000163,1,3,true
2026-06-30,2012-03-01,overall,66,66,0.000397175,0.00066324,1.348484848,53,true
2026-06-30,2012-03-01,small,63,63,0.000313425,0.00050024,1.363636364,50,true
2026-06-30,2012-04-01,overall,13,13,0.00004945,0.00008675,1.36,12,true
2026-06-30,2012-04-01,small,13,13,0.00004945,0.00008675,1.36,12,true
2026-06-30,2012-05-01,overall,27,27,0.00011925,0.00020894,1.6,22,true
2026-06-30,2012-05-01,small,27,27,0.00011925,0.00020894,1.6,22,true
2026-06-30,2012-06-01,overall,33,33,0.000148905,0.0002478,1.47826087,28,true
2026-06-30,2012-06-01,small,33,33,0.000148905,0.0002478,1.47826087,28,true
2026-06-30,2012-07-01,medium,1,1,0.000015,0.000077,5.133333333,1,true
2026-06-30,2012-07-01,overall,50,50,0.000273295,0.0004519,1.396521739,39,true
2026-06-30,2012-07-01,small,49,49,0.000258295,0.0003749,1.38,38,true
2026-06-30,2012-08-01,medium,3,3,0.00019344,0.00022844,1,2,true
2026-06-30,2012-08-01,overall,75,75,0.00050074,0.00071508,1.577777778,65,true
2026-06-30,2012-08-01,small,72,72,0.0003073,0.00048664,1.583006536,63,true
2026-06-30,2012-09-01,medium,2,2,0.00007428,0.00010372,2.642857143,0,true
2026-06-30,2012-09-01,overall,87,87,0.000439584,0.00072462,1.5,73,true
2026-06-30,2012-09-01,small,85,85,0.000365304,0.0006209,1.5,73,true
2026-06-30,2012-10-01,medium,1,1,0.0000075,0.00003,4,0,true
2026-06-30,2012-10-01,overall,129,129,0.000606455,0.00100369,1.5,107,true
2026-06-30,2012-10-01,small,128,128,0.000598955,0.00097369,1.46,107,true
2026-06-30,2012-11-01,medium,1,1,0.000009,0.00003,3.333333333,1,true
2026-06-30,2012-11-01,overall,116,116,0.000520992,0.00083024,1.472333333,94,true
2026-06-30,2012-11-01,small,115,115,0.000511992,0.00080024,1.466666667,93,true
2026-06-30,2012-12-01,overall,80,80,0.000385881,0.00057565,1.347727273,67,true
2026-06-30,2012-12-01,small,80,80,0.000385881,0.00057565,1.347727273,67,true
2026-06-30,2013-01-01,medium,1,1,0.000015,0.000056,3.733333333,1,true
2026-06-30,2013-01-01,overall,74,74,0.000358935,0.00055889,1.222826087,54,true
2026-06-30,2013-01-01,small,73,73,0.000343935,0.00050289,1.195652174,53,true
2026-06-30,2013-02-01,overall,67,67,0.00027668,0.00050675,1.630434783,54,true
2026-06-30,2013-02-01,small,67,67,0.00027668,0.00050675,1.630434783,54,true
2026-06-30,2013-03-01,medium,1,1,0.00001,0.000038,3.8,1,true
2026-06-30,2013-03-01,overall,111,111,0.000511164,0.000863616,1.363636364,87,true
2026-06-30,2013-03-01,small,110,110,0.000501164,0.000825616,1.362770563,86,true
2026-06-30,2013-04-01,medium,1,1,0.000009,0.00003,3.333333333,1,true
2026-06-30,2013-04-01,overall,143,143,0.00068558,0.001114193,1.4,116,true
2026-06-30,2013-04-01,small,142,142,0.00067658,0.001084193,1.375,115,true
2026-06-30,2013-05-01,medium,2,2,0.000035,0.00013,3.5,2,true
2026-06-30,2013-05-01,overall,169,169,0.00080891,0.00129367,1.413043478,137,true
2026-06-30,2013-05-01,small,167,167,0.00077391,0.00116367,1.41,135,true
2026-06-30,2013-06-01,overall,208,208,0.000950295,0.001496916,1.48,178,true
2026-06-30,2013-06-01,small,208,208,0.000950295,0.001496916,1.48,178,true
2026-06-30,2013-07-01,medium,2,2,0.00005543,0.000059,4.694051565,1,true
2026-06-30,2013-07-01,overall,293,293,0.001378698,0.002055592,1.209738394,248,true
2026-06-30,2013-07-01,small,291,291,0.001323268,0.001996592,1.209738394,247,true
2026-06-30,2013-08-01,medium,2,2,0.000028,0.000153,5.71875,2,true
2026-06-30,2013-08-01,overall,274,274,0.001310437,0.00209764,1.270509978,242,true
2026-06-30,2013-08-01,small,272,272,0.001282437,0.00194464,1.266958841,240,true
2026-06-30,2013-09-01,medium,5,5,0.000037,0.00018803,4.8,5,true
2026-06-30,2013-09-01,overall,295,295,0.001339712,0.002252943,1.405405405,245,true
2026-06-30,2013-09-01,small,290,290,0.001302712,0.002064913,1.358333333,240,true
2026-06-30,2013-10-01,medium,3,3,0.000059,0.0004571,5.485714286,3,true
2026-06-30,2013-10-01,overall,328,328,0.001572727,0.00282231,1.431021262,283,true
2026-06-30,2013-10-01,small,325,325,0.001513727,0.00236521,1.391304348,280,true
2026-06-30,2013-11-01,medium,5,5,0.0000459,0.0002171,6.22,4,true
2026-06-30,2013-11-01,overall,309,309,0.001488489,0.002417752,1.35,260,true
2026-06-30,2013-11-01,small,304,304,0.001442589,0.002200652,1.333333333,256,true
2026-06-30,2013-12-01,medium,3,3,0.0000232,0.00011,4.848484848,2,true
2026-06-30,2013-12-01,overall,228,228,0.001143976,0.001821129,1.333333333,205,true
2026-06-30,2013-12-01,small,225,225,0.001120776,0.001711129,1.288888889,203,true
2026-06-30,2014-01-01,medium,4,4,0.00004608,0.000131,3.392857143,3,true
2026-06-30,2014-01-01,overall,216,216,0.001082177,0.00180877,1.538647343,176,true
2026-06-30,2014-01-01,small,212,212,0.001036097,0.00167777,1.496052632,173,true
2026-06-30,2014-02-01,medium,5,5,0.0001471,0.0002975,5,4,true
2026-06-30,2014-02-01,overall,237,237,0.001245626,0.001986104,1.48,205,true
2026-06-30,2014-02-01,small,232,232,0.001098526,0.001688604,1.48,201,true
2026-06-30,2014-03-01,medium,11,11,0.00014778,0.00055212,4.266666667,11,true
2026-06-30,2014-03-01,overall,337,337,0.001618226,0.00279925,1.343333333,301,true
2026-06-30,2014-03-01,small,326,326,0.001470446,0.00224713,1.333333333,290,true
2026-06-30,2014-04-01,medium,4,4,0.0001339,0.00023345,3.042753623,3,true
2026-06-30,2014-04-01,overall,377,377,0.001901102,0.00298129,1.388888889,318,true
2026-06-30,2014-04-01,small,373,373,0.001767202,0.00274784,1.351351351,315,true
2026-06-30,2014-05-01,medium,7,7,0.0000668,0.00025019,3.676470588,7,true
2026-06-30,2014-05-01,overall,398,398,0.0018128,0.00315341,1.533333333,343,true
2026-06-30,2014-05-01,small,391,391,0.001746,0.00290322,1.5,336,true
2026-06-30,2014-06-01,medium,5,5,0.00008035,0.000256,4,4,true
2026-06-30,2014-06-01,overall,434,434,0.002032348,0.00335938,1.365675676,365,true
2026-06-30,2014-06-01,small,429,429,0.001951998,0.00310338,1.351351351,361,true
2026-06-30,2014-07-01,medium,12,12,0.00015905,0.0005924,3.630952381,9,true
2026-06-30,2014-07-01,overall,597,597,0.002812341,0.005040201,1.388888889,510,true
2026-06-30,2014-07-01,small,585,585,0.002653291,0.004447801,1.361904762,501,true
2026-06-30,2014-08-01,medium,1,1,0.0000138,0.000095,6.884057971,1,true
2026-06-30,2014-08-01,overall,385,385,0.001706872,0.00272633,1.361904762,327,true
2026-06-30,2014-08-01,small,384,384,0.001693072,0.00263133,1.356628057,326,true
2026-06-30,2014-09-01,large,2,2,0.00858,0.00793,0.956666667,1,true
2026-06-30,2014-09-01,medium,2,2,0.0000783,0.0001,1.230035336,2,true
2026-06-30,2014-09-01,overall,525,525,0.010986685,0.01176078,1.4,455,true
2026-06-30,2014-09-01,small,521,521,0.002328385,0.00373078,1.4,452,true
2026-06-30,2014-10-01,large,1,1,0.0016,0.0016,1,1,true
2026-06-30,2014-10-01,medium,8,8,0.00012929,0.00043148,3.695616212,7,true
2026-06-30,2014-10-01,overall,473,473,0.003718667,0.00511053,1.388888889,400,true
2026-06-30,2014-10-01,small,464,464,0.001989377,0.00307905,1.3625,392,true
2026-06-30,2014-11-01,medium,8,8,0.00011775,0.00043016,4,8,true
2026-06-30,2014-11-01,overall,427,427,0.001765999,0.003375221,1.646428571,366,true
2026-06-30,2014-11-01,small,419,419,0.001648249,0.002945061,1.638888889,358,true
2026-06-30,2014-12-01,medium,9,9,0.00017155,0.0002931,1.816666667,8,true
2026-06-30,2014-12-01,overall,376,376,0.001735985,0.00291466,1.468627451,325,true
2026-06-30,2014-12-01,small,367,367,0.001564435,0.00262156,1.466666667,317,true
2026-06-30,2015-01-01,medium,6,6,0.000126,0.0002868,4,4,true
2026-06-30,2015-01-01,overall,335,335,0.001472857,0.00251434,1.5,286,true
2026-06-30,2015-01-01,small,329,329,0.001346857,0.00222754,1.5,282,true
2026-06-30,2015-02-01,large,1,1,0.00195,0.0027,1.384615385,1,true
2026-06-30,2015-02-01,medium,6,6,0.000086,0.000329,4,6,true
2026-06-30,2015-02-01,overall,296,296,0.003275869,0.004991131,1.5,249,true
2026-06-30,2015-02-01,small,289,289,0.001239869,0.001962131,1.483870968,242,true
2026-06-30,2015-03-01,medium,9,9,0.0002451,0.00050333,2.8,7,true
2026-06-30,2015-03-01,overall,462,462,0.002111554,0.00351419,1.4,401,true
2026-06-30,2015-03-01,small,453,453,0.001866454,0.00301086,1.4,394,true
2026-06-30,2015-04-01,medium,8,8,0.000303,0.0005114,4,8,true
2026-06-30,2015-04-01,overall,470,470,0.002218303,0.003650903,1.5,416,true
2026-06-30,2015-04-01,small,462,462,0.001915303,0.003139503,1.485294118,408,true
2026-06-30,2015-05-01,medium,12,12,0.00021862,0.0004655,4,10,true
2026-06-30,2015-05-01,overall,526,526,0.002206595,0.00388821,1.6,448,true
2026-06-30,2015-05-01,small,514,514,0.001987975,0.00342271,1.6,438,true
2026-06-30,2015-06-01,medium,8,8,0.00043688,0.0006402,3.047222222,7,true
2026-06-30,2015-06-01,overall,596,596,0.002777277,0.00465267,1.6,521,true
2026-06-30,2015-06-01,small,588,588,0.002340397,0.00401247,1.6,514,true
2026-06-30,2015-07-01,medium,8,8,0.0000744,0.0002477,5.336956522,7,true
2026-06-30,2015-07-01,overall,702,702,0.002888201,0.004925662,1.6,608,true
2026-06-30,2015-07-01,small,694,694,0.002813801,0.004677962,1.6,601,true
2026-06-30,2015-08-01,large,2,2,0.00525,0.006,2.5,1,true
2026-06-30,2015-08-01,medium,10,10,0.0002401,0.00051705,4,10,true
2026-06-30,2015-08-01,overall,608,608,0.007759672,0.010375008,1.61,547,true
2026-06-30,2015-08-01,small,596,596,0.002269572,0.003857958,1.6,536,true
2026-06-30,2015-09-01,large,1,1,0.002,0.002,1,1,true
2026-06-30,2015-09-01,medium,12,12,0.0000972,0.00044568,4,11,true
2026-06-30,2015-09-01,overall,692,692,0.004808465,0.00698614,1.666666667,608,true
2026-06-30,2015-09-01,small,679,679,0.002711265,0.00454046,1.604651163,596,true
2026-06-30,2015-10-01,medium,6,6,0.00005529,0.0002152,3.617556783,5,true
2026-06-30,2015-10-01,overall,726,726,0.002847154,0.004938575,1.666666667,642,true
2026-06-30,2015-10-01,small,720,720,0.002791864,0.004723375,1.666666667,637,true
2026-06-30,2015-11-01,medium,10,10,0.0002398,0.00099995,4,7,true
2026-06-30,2015-11-01,overall,717,717,0.003015734,0.005757975,1.745454545,627,true
2026-06-30,2015-11-01,small,707,707,0.002775934,0.004758025,1.745454545,620,true
2026-06-30,2015-12-01,medium,4,4,0.0000341,0.0001341,3.585,3,true
2026-06-30,2015-12-01,overall,703,703,0.002738298,0.00495465,1.821052632,606,true
2026-06-30,2015-12-01,small,699,699,0.002704198,0.00482055,1.8,603,true
2026-06-30,2016-01-01,large,1,1,0.005,0.00318,0.636,1,true
2026-06-30,2016-01-01,medium,9,9,0.0001238,0.000351,3.875,7,true
2026-06-30,2016-01-01,overall,616,616,0.007517396,0.007677645,1.72972973,544,true
2026-06-30,2016-01-01,small,606,606,0.002393596,0.004146645,1.720779221,536,true
2026-06-30,2016-02-01,medium,5,5,0.00005427,0.00019,4,4,true
2026-06-30,2016-02-01,overall,701,701,0.002711291,0.004844605,1.83030303,616,true
2026-06-30,2016-02-01,small,696,696,0.002657021,0.004654605,1.805660377,612,true
2026-06-30,2016-03-01,medium,13,13,0.00072565,0.00100315,4,10,true
2026-06-30,2016-03-01,overall,769,769,0.003775356,0.006313968,1.836734694,668,true
2026-06-30,2016-03-01,small,756,756,0.003049706,0.005310818,1.80625,658,true
2026-06-30,2016-04-01,medium,5,5,0.0003375,0.000562,2.036363636,2,true
2026-06-30,2016-04-01,overall,842,842,0.003570529,0.006313561,1.92,750,true
2026-06-30,2016-04-01,small,837,837,0.003233029,0.005751561,1.92,748,true
2026-06-30,2016-05-01,medium,7,7,0.0000646,0.00025836,4,5,true
2026-06-30,2016-05-01,overall,839,839,0.003316833,0.00595391,1.939393939,746,true
2026-06-30,2016-05-01,small,832,832,0.003252233,0.00569555,1.939393939,741,true
2026-06-30,2016-06-01,large,1,1,0.0014,0.001,0.714285714,1,true
2026-06-30,2016-06-01,medium,9,9,0.00012035,0.0003346,4,8,true
2026-06-30,2016-06-01,overall,1154,1154,0.005949981,0.009246725,1.939393939,1010,true
2026-06-30,2016-06-01,small,1144,1144,0.004429631,0.007912125,1.939393939,1001,true
2026-06-30,2016-07-01,large,1,1,0.01,0.010787,1.0787,1,true
2026-06-30,2016-07-01,medium,9,9,0.00019428,0.0004747,4,7,true
2026-06-30,2016-07-01,overall,1080,1080,0.014294633,0.01857972,1.939393939,969,true
2026-06-30,2016-07-01,small,1070,1070,0.004100353,0.00731802,1.939393939,961,true
2026-06-30,2016-08-01,large,4,4,0.05041,0.048928,1,3,true
2026-06-30,2016-08-01,medium,7,7,0.0000571,0.00027348,4.166666667,7,true
2026-06-30,2016-08-01,overall,1070,1070,0.054419775,0.056478535,2,960,true
2026-06-30,2016-08-01,small,1059,1059,0.003952675,0.007277055,2,950,true
2026-06-30,2016-09-01,large,2,2,0.03,0.03,1,2,true
2026-06-30,2016-09-01,medium,9,9,0.000118,0.0003446,4.333333333,8,true
2026-06-30,2016-09-01,overall,1064,1064,0.034157684,0.037678785,2,953,true
2026-06-30,2016-09-01,small,1053,1053,0.004039684,0.007334185,1.96969697,943,true
2026-06-30,2016-10-01,large,1,1,0.015,0.015,1,1,true
2026-06-30,2016-10-01,medium,7,7,0.0000918,0.000284,4,7,true
2026-06-30,2016-10-01,overall,1061,1061,0.018967222,0.022310968,1.939393939,953,true
2026-06-30,2016-10-01,small,1053,1053,0.003875422,0.007026968,1.939393939,945,true
2026-06-30,2016-11-01,medium,8,8,0.00012076,0.0003064,3.92033543,8,true
2026-06-30,2016-11-01,overall,1034,1034,0.004047148,0.00756954,2,931,true
2026-06-30,2016-11-01,small,1026,1026,0.003926388,0.00726314,2,923,true
2026-06-30,2016-12-01,large,2,2,0.013045,0.011446,1.212664057,2,true
2026-06-30,2016-12-01,medium,7,7,0.0001512,0.000366,4,7,true
2026-06-30,2016-12-01,overall,771,771,0.016206189,0.017454068,2,685,true
2026-06-30,2016-12-01,small,762,762,0.003009989,0.005642068,2,676,true
2026-06-30,2017-01-01,medium,7,7,0.0002533,0.0005075,2.355072464,7,true
2026-06-30,2017-01-01,overall,788,788,0.003225193,0.00605498,2,694,true
2026-06-30,2017-01-01,small,781,781,0.002971893,0.00554748,2,687,true
2026-06-30,2017-02-01,medium,13,13,0.00032748,0.0005938,2.260869565,12,true
2026-06-30,2017-02-01,overall,992,992,0.003910974,0.0073113,2,913,true
2026-06-30,2017-02-01,small,979,979,0.003583494,0.0067175,2,901,true
2026-06-30,2017-03-01,medium,17,17,0.0005516,0.0014213,4,13,true
2026-06-30,2017-03-01,overall,1407,1407,0.005872505,0.01131735,2,1262,true
2026-06-30,2017-03-01,small,1390,1390,0.005320905,0.00989605,2,1249,true
2026-06-30,2017-04-01,large,1,1,0.0158,0.0159,1.006329114,1,true
2026-06-30,2017-04-01,medium,10,10,0.0001657,0.000511484,3.75,8,true
2026-06-30,2017-04-01,overall,1319,1319,0.021093217,0.02609447,2,1177,true
2026-06-30,2017-04-01,small,1308,1308,0.005127517,0.009682986,2,1168,true
2026-06-30,2017-05-01,large,2,2,0.0039,0.00373,0.939285714,2,true
2026-06-30,2017-05-01,medium,13,13,0.00024187,0.0004923,3.333333333,9,true
2026-06-30,2017-05-01,overall,1631,1631,0.01044981,0.016116217,2,1463,true
2026-06-30,2017-05-01,small,1616,1616,0.00630794,0.011893917,2,1452,true
2026-06-30,2017-06-01,large,3,3,0.0171,0.02053,1,3,true
2026-06-30,2017-06-01,medium,14,14,0.00013175,0.00068548,4,11,true
2026-06-30,2017-06-01,overall,1700,1700,0.023921461,0.033919899,2,1521,true
2026-06-30,2017-06-01,small,1683,1683,0.006689711,0.012704419,2,1507,true
2026-06-30,2017-07-01,large,3,3,0.03083,0.036299,1.062587822,2,true
2026-06-30,2017-07-01,medium,10,10,0.00015838,0.00040352,3.431027668,10,true
2026-06-30,2017-07-01,overall,1778,1778,0.038001552,0.050024485,2,1582,true
2026-06-30,2017-07-01,small,1765,1765,0.007013172,0.013321965,2,1570,true
2026-06-30,2017-08-01,large,1,1,0.0026,0.0024,0.923076923,1,true
2026-06-30,2017-08-01,medium,12,12,0.0002033,0.00050732,2.801932367,10,true
2026-06-30,2017-08-01,overall,1737,1737,0.009706554,0.01607331,2,1529,true
2026-06-30,2017-08-01,small,1724,1724,0.006903254,0.01316599,2,1518,true
2026-06-30,2017-09-01,large,4,4,0.0136,0.0154,1.132352941,2,true
2026-06-30,2017-09-01,medium,18,18,0.0004265,0.00114274,3.143939394,18,true
2026-06-30,2017-09-01,overall,1790,1790,0.021110672,0.03043632,2.02173913,1602,true
2026-06-30,2017-09-01,small,1768,1768,0.007084172,0.01389358,2,1582,true
2026-06-30,2017-10-01,medium,19,19,0.0010165,0.00133452,3,16,true
2026-06-30,2017-10-01,overall,1743,1743,0.00804724,0.014833916,2,1569,true
2026-06-30,2017-10-01,small,1724,1724,0.00703074,0.013499396,2,1553,true
2026-06-30,2017-11-01,large,1,1,0.002,0.0027,1.35,1,true
2026-06-30,2017-11-01,medium,20,20,0.0009576,0.00123846,2.530354267,16,true
2026-06-30,2017-11-01,overall,1742,1742,0.009891409,0.01762377,2.02173913,1564,true
2026-06-30,2017-11-01,small,1721,1721,0.006933809,0.01368531,2.02173913,1547,true
2026-06-30,2017-12-01,large,1,1,0.0015,0.00125,0.833333333,1,true
2026-06-30,2017-12-01,medium,16,16,0.0021324,0.00181116,2.333333333,15,true
2026-06-30,2017-12-01,overall,1157,1157,0.008260677,0.012099908,2.0625,1020,true
2026-06-30,2017-12-01,small,1140,1140,0.004628277,0.009038748,2.0625,1004,true
2026-06-30,2018-01-01,large,2,2,0.0026,0.003,1.333333333,2,true
2026-06-30,2018-01-01,medium,25,25,0.00047635,0.00126075,3.636363636,21,true
2026-06-30,2018-01-01,overall,1733,1733,0.0099506,0.017749145,2.1,1541,true
2026-06-30,2018-01-01,small,1706,1706,0.00687425,0.013488395,2.090909091,1518,true
2026-06-30,2018-02-01,medium,10,10,0.000308875,0.000875,2.629166667,8,true
2026-06-30,2018-02-01,overall,1336,1336,0.005735265,0.0116884,2.15,1200,true
2026-06-30,2018-02-01,small,1326,1326,0.00542639,0.0108134,2.133333333,1192,true
2026-06-30,2018-03-01,medium,18,18,0.000359575,0.00103808,3.414130435,14,true
2026-06-30,2018-03-01,overall,1651,1651,0.007045129,0.01427914,2.090909091,1464,true
2026-06-30,2018-03-01,small,1633,1633,0.006685554,0.01324106,2.085106383,1450,true
2026-06-30,2018-04-01,large,3,3,0.0542,0.0541,1,3,true
2026-06-30,2018-04-01,medium,21,21,0.0004286,0.00089602,3.03030303,19,true
2026-06-30,2018-04-01,overall,1803,1803,0.061915756,0.0691251,2,1630,true
2026-06-30,2018-04-01,small,1779,1779,0.007287156,0.01412908,2,1608,true
2026-06-30,2018-05-01,large,3,3,0.0144,0.0309,1.6,3,true
2026-06-30,2018-05-01,medium,37,37,0.00069322,0.0017403,2.956521739,30,true
2026-06-30,2018-05-01,overall,1956,1956,0.022866736,0.04816643,2.114855072,1747,true
2026-06-30,2018-05-01,small,1916,1916,0.007773516,0.01552613,2.085144928,1714,true
2026-06-30,2018-06-01,large,2,2,0.016425,0.025499,1.552452055,2,true
2026-06-30,2018-06-01,medium,21,21,0.00058742,0.001284,3.636363636,20,true
2026-06-30,2018-06-01,overall,2057,2057,0.025268379,0.043117685,2.02173913,1876,true
2026-06-30,2018-06-01,small,2034,2034,0.008255959,0.016334685,2.02173913,1854,true
2026-06-30,2018-07-01,large,2,2,0.0169,0.009688,0.90675,2,true
2026-06-30,2018-07-01,medium,26,26,0.0006836,0.00151316,2.759057971,21,true
2026-06-30,2018-07-01,overall,2282,2282,0.026907671,0.02920043,2.02173913,2049,true
2026-06-30,2018-07-01,small,2254,2254,0.009324071,0.01799927,2.02173913,2026,true
2026-06-30,2018-08-01,large,1,1,0.0048,0.0048,1,1,true
2026-06-30,2018-08-01,medium,24,24,0.0004296,0.00101182,2.967391304,21,true
2026-06-30,2018-08-01,overall,2115,2115,0.01379434,0.022828585,2.1,1910,true
2026-06-30,2018-08-01,small,2090,2090,0.00856474,0.017016765,2.087922705,1888,true
2026-06-30,2018-09-01,large,1,1,0.009,0.0065,0.722222222,1,true
2026-06-30,2018-09-01,medium,31,31,0.0010899,0.00257037,3.333333333,27,true
2026-06-30,2018-09-01,overall,2194,2194,0.019295574,0.02669698,2.02173913,1950,true
2026-06-30,2018-09-01,small,2162,2162,0.009205674,0.01762661,2.02173913,1922,true
2026-06-30,2018-10-01,medium,23,23,0.00059019,0.00133736,3.2,18,true
2026-06-30,2018-10-01,overall,2304,2304,0.010421661,0.02025631,2.022826087,2068,true
2026-06-30,2018-10-01,small,2281,2281,0.009831471,0.01891895,2.02173913,2050,true
2026-06-30,2018-11-01,large,1,1,0.016425,0.0255,1.552511416,1,true
2026-06-30,2018-11-01,medium,31,31,0.00056265,0.00137036,3,25,true
2026-06-30,2018-11-01,overall,2125,2125,0.025846565,0.044059565,2.045454545,1890,true
2026-06-30,2018-11-01,small,2093,2093,0.008858915,0.017189205,2.026143791,1864,true
2026-06-30,2018-12-01,large,1,1,0.0005,0.00294,5.88,0,true
2026-06-30,2018-12-01,medium,30,30,0.0013667,0.00207454,2.633333333,30,true
2026-06-30,2018-12-01,overall,1433,1433,0.008031069,0.016942335,2.133333333,1286,true
2026-06-30,2018-12-01,small,1402,1402,0.006164369,0.011927795,2.130434783,1256,true
2026-06-30,2019-01-01,medium,49,49,0.00166879,0.00291666,2.647058824,43,true
2026-06-30,2019-01-01,overall,2360,2360,0.011431086,0.02212492,2.066666667,2119,true
2026-06-30,2019-01-01,small,2311,2311,0.009762296,0.01920826,2.054545455,2076,true
2026-06-30,2019-02-01,medium,25,25,0.000764,0.0014665,3.066666667,24,true
2026-06-30,2019-02-01,overall,2198,2198,0.009478346,0.01914195,2.075881316,1934,true
2026-06-30,2019-02-01,small,2173,2173,0.008714346,0.01767545,2.064516129,1910,true
2026-06-30,2019-03-01,large,2,2,0.0305,0.02489,0.822044444,2,true
2026-06-30,2019-03-01,medium,39,39,0.000843593,0.00192692,3,35,true
2026-06-30,2019-03-01,overall,2830,2830,0.042593429,0.049486485,2.166666667,2543,true
2026-06-30,2019-03-01,small,2789,2789,0.011249836,0.022669565,2.166666667,2506,true
2026-06-30,2019-04-01,medium,32,32,0.00058079,0.00187871,3.96969697,28,true
2026-06-30,2019-04-01,overall,3329,3329,0.01385423,0.029212012,2.166666667,2954,true
2026-06-30,2019-04-01,small,3297,3297,0.01327344,0.027333302,2.166666667,2926,true
2026-06-30,2019-05-01,large,3,3,0.02524,0.0255,1,3,true
2026-06-30,2019-05-01,medium,24,24,0.00066646,0.00143907,3.894444444,20,true
2026-06-30,2019-05-01,overall,3727,3727,0.040808969,0.057316115,2.166666667,3357,true
2026-06-30,2019-05-01,small,3700,3700,0.014902509,0.030377045,2.161081081,3334,true
2026-06-30,2019-06-01,large,2,2,0.002,0.00274,1.37,2,true
2026-06-30,2019-06-01,medium,38,38,0.000812,0.0020687,3.669444444,28,true
2026-06-30,2019-06-01,overall,3459,3459,0.016590256,0.032915478,2.166666667,3120,true
2026-06-30,2019-06-01,small,3419,3419,0.013778256,0.028106778,2.166666667,3090,true
2026-06-30,2019-07-01,large,2,2,0.017675,0.0271,1.416255708,1,true
2026-06-30,2019-07-01,medium,47,47,0.00160601,0.0031026,2.333333333,40,true
2026-06-30,2019-07-01,overall,4222,4222,0.036173023,0.06519058,2.166666667,3812,true
2026-06-30,2019-07-01,small,4173,4173,0.016892013,0.03498798,2.166666667,3771,true
2026-06-30,2019-08-01,medium,41,41,0.00137498,0.00269022,3.25,35,true
2026-06-30,2019-08-01,overall,3735,3735,0.016436607,0.033909803,2.222222222,3390,true
2026-06-30,2019-08-01,small,3694,3694,0.015061627,0.031219583,2.222222222,3355,true
2026-06-30,2019-09-01,medium,54,54,0.00225198,0.00396743,3.383838384,46,true
2026-06-30,2019-09-01,overall,4187,4187,0.019064061,0.03850243,2.166666667,3783,true
2026-06-30,2019-09-01,small,4133,4133,0.016812081,0.034535,2.166666667,3737,true
2026-06-30,2019-10-01,medium,39,39,0.00168765,0.00335684,2.89532294,33,true
2026-06-30,2019-10-01,overall,4761,4761,0.021060555,0.042845365,2.115217391,4277,true
2026-06-30,2019-10-01,small,4722,4722,0.019372905,0.039488525,2.093478261,4244,true
2026-06-30,2019-11-01,medium,48,48,0.00193288,0.00400257,2.943901371,45,true
2026-06-30,2019-11-01,overall,4410,4410,0.0196793,0.040302818,2.086956522,4011,true
2026-06-30,2019-11-01,small,4362,4362,0.01774642,0.036300248,2.083333333,3966,true
2026-06-30,2019-12-01,large,1,1,0.0015,0.001507,1.004666667,1,true
2026-06-30,2019-12-01,medium,46,46,0.0019198,0.00329715,2.934782609,43,true
2026-06-30,2019-12-01,overall,2939,2939,0.015373499,0.02864267,2.0625,2704,true
2026-06-30,2019-12-01,small,2892,2892,0.011953699,0.02383852,2.048,2660,true
2026-06-30,2020-01-01,large,1,1,0.0015,0.0016,1.066666667,1,true
2026-06-30,2020-01-01,medium,66,66,0.0021352,0.00345157,2.934782609,61,true
2026-06-30,2020-01-01,overall,5633,5633,0.027139198,0.051957621,2.045454545,5230,true
2026-06-30,2020-01-01,small,5566,5566,0.023503998,0.046906051,2.045454545,5168,true
2026-06-30,2020-02-01,large,1,1,0.01,0.0109584,1.09584,1,true
2026-06-30,2020-02-01,medium,57,57,0.00143095,0.00348496,2.934782609,50,true
2026-06-30,2020-02-01,overall,4437,4437,0.029793264,0.050693265,2.04,4123,true
2026-06-30,2020-02-01,small,4379,4379,0.018362314,0.036249905,2.02173913,4072,true
2026-06-30,2020-03-01,medium,83,83,0.00224067,0.00483837,3.47826087,74,true
2026-06-30,2020-03-01,overall,5762,5762,0.026428004,0.053996104,2.133333333,5347,true
2026-06-30,2020-03-01,small,5679,5679,0.024187334,0.049157734,2.121212121,5273,true
2026-06-30,2020-04-01,medium,79,79,0.00183732,0.00422677,3.52,71,true
2026-06-30,2020-04-01,overall,5960,5960,0.026915452,0.055257175,2.086956522,5535,true
2026-06-30,2020-04-01,small,5881,5881,0.025078132,0.051030405,2.081081081,5464,true
2026-06-30,2020-05-01,medium,70,70,0.0016652,0.00422849,3.883838384,59,true
